apply_id	apply_create_dt	apply_real_dt	apply_expect_dt	ip	equip_id	entry_time	entry_type
52263431	1548130247	1549947799	1550678400	111.19.54	df2b1ddc9c27251d	1548130401	f23
52263431	1548130247	1549947799	1550678400	111.19.54	df2b1ddc9c27251d	1548130496	f12
52263431	1548130247	1549947799	1550678400	111.19.54	df2b1ddc9c27251d	1548130512	f12
52263431	1548130247	1549947799	1550678400	111.19.54	df2b1ddc9c27251d	1548130518	f16
52263431	1548130247	1549947799	1550678400	111.19.54	df2b1ddc9c27251d	1548130518	f20
52263431	1548130247	1549947799	1550678400	111.19.54	df2b1ddc9c27251d	1548130524	f17
52263431	1548130247	1549947799	1550678400	111.19.54	df2b1ddc9c27251d	1548130553	f48
52263431	1548130247	1549947799	1550678400	111.19.54	df2b1ddc9c27251d	1548130559	f5
52263431	1548130247	1549947799	1550678400	111.19.54	df2b1ddc9c27251d	1548130559	f7
52263431	1548130247	1549947799	1550678400	111.19.54	df2b1ddc9c27251d	1548130561	f4
52263431	1548130247	1549947799	1550678400	111.19.54	df2b1ddc9c27251d	1548130564	f52
52263431	1548130247	1549947799	1550678400	111.19.54	df2b1ddc9c27251d	1548130574	f17
52263431	1548130247	1549947799	1550678400	111.19.54	df2b1ddc9c27251d	1548130580	f35
52263431	1548130247	1549947799	1550678400	111.19.54	df2b1ddc9c27251d	1548130589	f46
52263431	1548130247	1549947799	1550678400	111.19.54	df2b1ddc9c27251d	1548130596	f45
52263431	1548130247	1549947799	1550678400	111.19.54	df2b1ddc9c27251d	1548130601	f24
52263431	1548130247	1549947799	1550678400	111.19.54	df2b1ddc9c27251d	1548130614	f94
52263431	1548130247	1549947799	1550678400	111.19.54	df2b1ddc9c27251d	1548130618	f2
52263431	1548130247	1549947799	1550678400	111.19.54	df2b1ddc9c27251d	1548130633	f29
52263431	1548130247	1549947799	1550678400	111.19.54	df2b1ddc9c27251d	1548130639	f8
52263431	1548130247	1549947799	1550678400	111.19.54	df2b1ddc9c27251d	1548130674	f31
52263431	1548130247	1549947799	1550678400	111.19.54	df2b1ddc9c27251d	1548130680	f8
52263431	1548130247	1549947799	1550678400	111.19.54	df2b1ddc9c27251d	1548130964	f2
52263431	1548130247	1549947799	1550678400	111.19.54	df2b1ddc9c27251d	1548131003	f8
52263431	1548130247	1549947799	1550678400	111.19.54		1548132271	f82
52263431	1548130247	1549947799	1550678400	111.19.54	df2b1ddc9c27251d	1548132280	f8
52263431	1548130247	1549947799	1550678400	111.19.54	df2b1ddc9c27251d	1548132290	f63
52263431	1548130247	1549947799	1550678400	111.19.54	df2b1ddc9c27251d	1548132296	f63
52263431	1548130247	1549947799	1550678400	111.19.54	df2b1ddc9c27251d	1548132302	f8
52263431	1548130247	1549947799	1550678400	111.19.54	df2b1ddc9c27251d	1548132312	f3
52263431	1548130247	1549947799	1550678400	117.136.86	df2b1ddc9c27251d	1548156947	f2
52263431	1548130247	1549947799	1550678400	117.136.86	df2b1ddc9c27251d	1548156961	f6
52263431	1548130247	1549947799	1550678400	117.136.86	df2b1ddc9c27251d	1548156967	f72
52263431	1548130247	1549947799	1550678400	111.18.101		1548996158	f82
52263431	1548130247	1549947799	1550678400	111.18.101	df2b1ddc9c27251d	1548996167	f13
52263431	1548130247	1549947799	1550678400	111.18.101	df2b1ddc9c27251d	1548996180	f13
52263431	1548130247	1549947799	1550678400	111.18.101	df2b1ddc9c27251d	1548996193	f3
52263431	1548130247	1549947799	1550678400	111.18.101	df2b1ddc9c27251d	1548996317	f2
52263431	1548130247	1549947799	1550678400	117.136.86	df2b1ddc9c27251d	1549004069	f3
52263431	1548130247	1549947799	1550678400	117.136.86	df2b1ddc9c27251d	1549004080	f3
52263431	1548130247	1549947799	1550678400	117.136.86	df2b1ddc9c27251d	1549004086	f3
52263431	1548130247	1549947799	1550678400	117.136.86	df2b1ddc9c27251d	1549004106	f1
52263431	1548130247	1549947799	1550678400	117.136.86	df2b1ddc9c27251d	1549004111	f11
52263431	1548130247	1549947799	1550678400	117.136.86	df2b1ddc9c27251d	1549004116	f1
52263431	1548130247	1549947799	1550678400	111.19.48	df2b1ddc9c27251d	1549069056	f13
52263431	1548130247	1549947799	1550678400	111.19.48	df2b1ddc9c27251d	1549069078	f3
52263431	1548130247	1549947799	1550678400	111.19.48	df2b1ddc9c27251d	1549069082	f4
52263431	1548130247	1549947799	1550678400	111.19.48	df2b1ddc9c27251d	1549069090	f4
52263431	1548130247	1549947799	1550678400	111.19.48	df2b1ddc9c27251d	1549069101	f4
52263431	1548130247	1549947799	1550678400	111.19.48	df2b1ddc9c27251d	1549069102	f23
52263431	1548130247	1549947799	1550678400	111.19.48	df2b1ddc9c27251d	1549069102	f30
52263431	1548130247	1549947799	1550678400	111.19.48	df2b1ddc9c27251d	1549069107	f3
52263431	1548130247	1549947799	1550678400	111.19.48	df2b1ddc9c27251d	1549069110	f4
52263431	1548130247	1549947799	1550678400	111.19.48	df2b1ddc9c27251d	1549069117	f22
52263431	1548130247	1549947799	1550678400	111.19.48	df2b1ddc9c27251d	1549069125	f3
52263431	1548130247	1549947799	1550678400	111.19.48	df2b1ddc9c27251d	1549069129	f4
52263431	1548130247	1549947799	1550678400	111.19.48	df2b1ddc9c27251d	1549069152	f2
52263431	1548130247	1549947799	1550678400	111.19.48	df2b1ddc9c27251d	1549069183	f3
52263431	1548130247	1549947799	1550678400	117.136.87	df2b1ddc9c27251d	1549815778	f13
52263431	1548130247	1549947799	1550678400	117.136.87	df2b1ddc9c27251d	1549945988	f6
52263431	1548130247	1549947799	1550678400	117.136.87	df2b1ddc9c27251d	1549945992	f1
52263431	1548130247	1549947799	1550678400	117.136.87	df2b1ddc9c27251d	1549946200	f2
52263431	1548130247	1549947799	1550678400	117.136.87	df2b1ddc9c27251d	1549946210	f1
52263431	1548130247	1549947799	1550678400	117.136.87	df2b1ddc9c27251d	1549946212	f11
52263431	1548130247	1549947799	1550678400	117.136.87	df2b1ddc9c27251d	1549946213	f9
52263431	1548130247	1549947799	1550678400	117.136.87	df2b1ddc9c27251d	1549946252	f87
52263431	1548130247	1549947799	1550678400	117.136.87	df2b1ddc9c27251d	1549946298	f6
52263431	1548130247	1549947799	1550678400	117.136.87	df2b1ddc9c27251d	1549946299	f1
52263431	1548130247	1549947799	1550678400	117.136.87	df2b1ddc9c27251d	1549946305	f42
52263431	1548130247	1549947799	1550678400	117.136.87	df2b1ddc9c27251d	1549946311	f11
52263431	1548130247	1549947799	1550678400	117.136.87	df2b1ddc9c27251d	1549946313	f9
52263431	1548130247	1549947799	1550678400	117.136.87	df2b1ddc9c27251d	1549946334	f2
52263431	1548130247	1549947799	1550678400	117.136.87	df2b1ddc9c27251d	1549946340	f6
52263431	1548130247	1549947799	1550678400	117.136.87	df2b1ddc9c27251d	1549946342	f1
52263431	1548130247	1549947799	1550678400	117.136.87	df2b1ddc9c27251d	1549946359	f1
52263431	1548130247	1549947799	1550678400	117.136.87	df2b1ddc9c27251d	1549946366	f3
52263431	1548130247	1549947799	1550678400	117.136.87	df2b1ddc9c27251d	1549946370	f4
52263431	1548130247	1549947799	1550678400	117.136.87	df2b1ddc9c27251d	1549946378	f4
52263431	1548130247	1549947799	1550678400	117.136.87	df2b1ddc9c27251d	1549946389	f4
52263431	1548130247	1549947799	1550678400	117.136.87	df2b1ddc9c27251d	1549946399	f3
52263431	1548130247	1549947799	1550678400	117.136.87	df2b1ddc9c27251d	1549946406	f19
52263431	1548130247	1549947799	1550678400	117.136.87	df2b1ddc9c27251d	1549946408	f15
52263431	1548130247	1549947799	1550678400	117.136.87	df2b1ddc9c27251d	1549946418	f15
52263431	1548130247	1549947799	1550678400	117.136.87	df2b1ddc9c27251d	1549946418	f15
52263431	1548130247	1549947799	1550678400	117.136.87	df2b1ddc9c27251d	1549946422	f36
52263431	1548130247	1549947799	1550678400	117.136.87	df2b1ddc9c27251d	1549946445	f71
52263431	1548130247	1549947799	1550678400	117.136.87	df2b1ddc9c27251d	1549946448	f40
52263431	1548130247	1549947799	1550678400	117.136.87	df2b1ddc9c27251d	1549946466	f6
52263431	1548130247	1549947799	1550678400	117.136.87	df2b1ddc9c27251d	1549946472	f1
52263431	1548130247	1549947799	1550678400	117.136.87	df2b1ddc9c27251d	1549946618	f3
52263431	1548130247	1549947799	1550678400	117.136.87	df2b1ddc9c27251d	1549946624	f3
52263431	1548130247	1549947799	1550678400	117.136.87	df2b1ddc9c27251d	1549946629	f3
52263431	1548130247	1549947799	1550678400	117.136.87	df2b1ddc9c27251d	1549946850	f6
52263431	1548130247	1549947799	1550678400	117.136.87	df2b1ddc9c27251d	1549946853	f1
52263431	1548130247	1549947799	1550678400	117.136.87	df2b1ddc9c27251d	1549947763	f3
52263431	1548130247	1549947799	1550678400	117.136.87	df2b1ddc9c27251d	1549947765	f4
52263431	1548130247	1549947799	1550678400	117.136.87	df2b1ddc9c27251d	1549947774	f6
52263431	1548130247	1549947799	1550678400	117.136.87	df2b1ddc9c27251d	1549947777	f1
52263431	1548130247	1549947799	1550678400	117.136.87	df2b1ddc9c27251d	1549947780	f11
52263431	1548130247	1549947799	1550678400	117.136.87	df2b1ddc9c27251d	1549947782	f9
52263529	1548130283	1549303221	1549296000	117.188.37	b5f92bccd5a63ecc	1548085366	f5
52263529	1548130283	1549303221	1549296000	117.188.37	b5f92bccd5a63ecc	1548085366	f7
52263529	1548130283	1549303221	1549296000	117.188.37	b5f92bccd5a63ecc	1548087248	f5
52263529	1548130283	1549303221	1549296000	117.188.37	b5f92bccd5a63ecc	1548087248	f7
52263529	1548130283	1549303221	1549296000	117.188.46	b5f92bccd5a63ecc	1548129797	f5
52263529	1548130283	1549303221	1549296000	117.188.46	b5f92bccd5a63ecc	1548129797	f7
52263529	1548130283	1549303221	1549296000	117.188.46	b5f92bccd5a63ecc	1548129801	f14
52263529	1548130283	1549303221	1549296000	117.188.46	b5f92bccd5a63ecc	1548129801	f26
52263529	1548130283	1549303221	1549296000	117.188.46	b5f92bccd5a63ecc	1548129808	f47
52263529	1548130283	1549303221	1549296000	117.188.46	b5f92bccd5a63ecc	1548129828	f14
52263529	1548130283	1549303221	1549296000	117.188.46	b5f92bccd5a63ecc	1548129828	f37
52263529	1548130283	1549303221	1549296000	117.188.46	b5f92bccd5a63ecc	1548129829	f47
52263529	1548130283	1549303221	1549296000	117.188.46	b5f92bccd5a63ecc	1548129837	f39
52263529	1548130283	1549303221	1549296000	117.188.46	b5f92bccd5a63ecc	1548129842	f34
52263529	1548130283	1549303221	1549296000	117.188.46	b5f92bccd5a63ecc	1548129881	f38
52263529	1548130283	1549303221	1549296000	117.188.46	b5f92bccd5a63ecc	1548129929	f32
52263529	1548130283	1549303221	1549296000	117.188.46	b5f92bccd5a63ecc	1548129937	f19
52263529	1548130283	1549303221	1549296000	117.188.46	b5f92bccd5a63ecc	1548129942	f15
52263529	1548130283	1549303221	1549296000	117.188.46	b5f92bccd5a63ecc	1548129948	f27
52263529	1548130283	1549303221	1549296000	117.188.46	b5f92bccd5a63ecc	1548130020	f21
52263529	1548130283	1549303221	1549296000	117.188.46	b5f92bccd5a63ecc	1548130283	f4
52263529	1548130283	1549303221	1549296000	117.188.46	b5f92bccd5a63ecc	1548130292	f4
52263529	1548130283	1549303221	1549296000	117.188.46	b5f92bccd5a63ecc	1548130302	f4
52263529	1548130283	1549303221	1549296000	117.188.46	b5f92bccd5a63ecc	1548130312	f4
52263529	1548130283	1549303221	1549296000	117.188.46	b5f92bccd5a63ecc	1548130322	f4
52263529	1548130283	1549303221	1549296000	117.188.46	b5f92bccd5a63ecc	1548130332	f4
52263529	1548130283	1549303221	1549296000	117.188.46	b5f92bccd5a63ecc	1548130344	f4
52263529	1548130283	1549303221	1549296000	117.188.46	b5f92bccd5a63ecc	1548130352	f4
52263529	1548130283	1549303221	1549296000	117.188.46	b5f92bccd5a63ecc	1548130362	f4
52263529	1548130283	1549303221	1549296000	117.188.46	b5f92bccd5a63ecc	1548130372	f4
52263529	1548130283	1549303221	1549296000	117.188.46	b5f92bccd5a63ecc	1548130383	f4
52263529	1548130283	1549303221	1549296000	117.188.46	b5f92bccd5a63ecc	1548130391	f16
52263529	1548130283	1549303221	1549296000	117.188.46	b5f92bccd5a63ecc	1548130391	f20
52263529	1548130283	1549303221	1549296000	117.188.46	b5f92bccd5a63ecc	1548130394	f22
52263529	1548130283	1549303221	1549296000	117.188.46	b5f92bccd5a63ecc	1548130397	f22
52263529	1548130283	1549303221	1549296000	117.188.46	b5f92bccd5a63ecc	1548130404	f67
52263529	1548130283	1549303221	1549296000	117.188.46	b5f92bccd5a63ecc	1548130408	f5
52263529	1548130283	1549303221	1549296000	117.188.46	b5f92bccd5a63ecc	1548130408	f7
52263529	1548130283	1549303221	1549296000	117.188.46	b5f92bccd5a63ecc	1548130411	f4
52263529	1548130283	1549303221	1549296000	223.104.97	b5f92bccd5a63ecc	1548132799	f5
52263529	1548130283	1549303221	1549296000	223.104.97	b5f92bccd5a63ecc	1548132799	f7
52263529	1548130283	1549303221	1549296000	223.104.97	b5f92bccd5a63ecc	1548132802	f4
52263529	1548130283	1549303221	1549296000	223.104.97	b5f92bccd5a63ecc	1548132814	f16
52263529	1548130283	1549303221	1549296000	223.104.97	b5f92bccd5a63ecc	1548132814	f20
52263529	1548130283	1549303221	1549296000	223.104.97	b5f92bccd5a63ecc	1548133402	f5
52263529	1548130283	1549303221	1549296000	223.104.97	b5f92bccd5a63ecc	1548133402	f7
52263529	1548130283	1549303221	1549296000	223.104.97	b5f92bccd5a63ecc	1548133405	f4
52263529	1548130283	1549303221	1549296000	223.104.97	b5f92bccd5a63ecc	1548133409	f23
52263529	1548130283	1549303221	1549296000	223.104.97	b5f92bccd5a63ecc	1548133445	f12
52263529	1548130283	1549303221	1549296000	223.104.97	b5f92bccd5a63ecc	1548133453	f12
52263529	1548130283	1549303221	1549296000	223.104.97	b5f92bccd5a63ecc	1548133461	f12
52263529	1548130283	1549303221	1549296000	223.104.97	b5f92bccd5a63ecc	1548133500	f12
52263529	1548130283	1549303221	1549296000	223.104.97	b5f92bccd5a63ecc	1548133523	f12
52263529	1548130283	1549303221	1549296000	223.104.97	b5f92bccd5a63ecc	1548133528	f17
52263529	1548130283	1549303221	1549296000	223.104.97	b5f92bccd5a63ecc	1548133548	f35
52263529	1548130283	1549303221	1549296000	223.104.97	b5f92bccd5a63ecc	1548133562	f5
52263529	1548130283	1549303221	1549296000	223.104.97	b5f92bccd5a63ecc	1548133562	f7
52263529	1548130283	1549303221	1549296000	223.104.97	b5f92bccd5a63ecc	1548133566	f4
52263529	1548130283	1549303221	1549296000	223.104.97	b5f92bccd5a63ecc	1548133570	f17
52263529	1548130283	1549303221	1549296000	223.104.97	b5f92bccd5a63ecc	1548133582	f35
52263529	1548130283	1549303221	1549296000	223.104.97	b5f92bccd5a63ecc	1548133593	f29
52263529	1548130283	1549303221	1549296000	223.104.97	b5f92bccd5a63ecc	1548133598	f44
52263529	1548130283	1549303221	1549296000	223.104.97	b5f92bccd5a63ecc	1548133608	f62
52263529	1548130283	1549303221	1549296000	223.104.97	b5f92bccd5a63ecc	1548138889	f5
52263529	1548130283	1549303221	1549296000	223.104.97	b5f92bccd5a63ecc	1548138889	f7
52263529	1548130283	1549303221	1549296000	223.104.97	b5f92bccd5a63ecc	1548138892	f4
52263529	1548130283	1549303221	1549296000	223.104.97	b5f92bccd5a63ecc	1548138896	f17
52263529	1548130283	1549303221	1549296000	223.104.97	b5f92bccd5a63ecc	1548138906	f24
52263529	1548130283	1549303221	1549296000	223.104.97	b5f92bccd5a63ecc	1548138913	f41
52263529	1548130283	1549303221	1549296000	223.104.97	b5f92bccd5a63ecc	1548138915	f43
52263529	1548130283	1549303221	1549296000	223.104.97	b5f92bccd5a63ecc	1548138918	f4
52263529	1548130283	1549303221	1549296000	223.104.97	b5f92bccd5a63ecc	1548138922	f13
52263529	1548130283	1549303221	1549296000	223.104.97	b5f92bccd5a63ecc	1548138936	f59
